Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-02-21 00:00:00-05:00,0.0,0.2085978240716479,0.20363104343414307,0.20363104343414307,523200,0.0,0.0
1973-02-22 00:00:00-05:00,0.0,0.20363102401654493,0.19369796102468834,0.1949395388364792,360000,0.0,0.0
1973-02-23 00:00:00-05:00,0.0,0.19618122020378162,0.19245649874210355,0.19245649874210358,206400,0.0,0.0
1973-02-26 00:00:00-05:00,0.0,0.19245641134017347,0.18873120844364166,0.18873120844364166,235200,0.0,0.0
1973-02-27 00:00:00-05:00,0.0,0.18748964201688068,0.18376492229925134,0.1862480640411377,619200,0.0,0.0
1973-02-28 00:00:00-05:00,0.0,0.1912148475565273,0.1837649248898573,0.18873120844364166,662400,0.0,0.0
1973-03-01 00:00:00-05:00,0.0,0.19369807729919833,0.18997335583752029,0.19245649874210358,652800,0.0,0.0
1973-03-02 00:00:00-05:00,0.0,0.19369801878929135,0.191214876634785,0.19369801878929138,144000,0.0,0.0
1973-03-05 00:00:00-05:00,0.0,0.1961810647759658,0.18997320532798767,0.18997320532798767,206400,0.0,0.0
1973-03-06 00:00:00-05:00,0.0,0.1912147829014213,0.18873114462832374,0.18997320532798767,206400,0.0,0.0
1973-03-07 00:00:00-05:00,0.0,0.19245634626525993,0.18873114462832374,0.18997320532798767,206400,0.0,0.0
1973-03-08 00:00:00-05:00,0.0,0.19121476656402026,0.1812812089920044,0.1812812089920044,532800,0.0,0.0
1973-03-09 00:00:00-05:00,0.0,0.18748967349529266,0.17879817149865218,0.18748967349529266,912000,0.0,0.0
1973-03-12 00:00:00-05:00,0.0,0.18997326688515387,0.1862480640411377,0.1862480640411377,484800,0.0,0.0
1973-03-13 00:00:00-05:00,0.0,0.18997326956328128,0.18624806666674948,0.18873120844364166,1238400,0.0,0.0
1973-03-14 00:00:00-05:00,0.0,0.1936979866027832,0.1862480640411377,0.1862480640411377,1651200,0.0,0.0
1973-03-15 00:00:00-05:00,0.0,0.18748964201688068,0.18500648606539472,0.1862480640411377,72000,0.0,0.0
1973-03-16 00:00:00-05:00,0.0,0.18748967349529266,0.186248095311096,0.18748967349529266,76800,0.0,0.0
1973-03-19 00:00:00-05:00,0.0,0.18873120578302408,0.1862480640411377,0.1862480640411377,307200,0.0,0.0
1973-03-20 00:00:00-05:00,0.0,0.18624815195965588,0.1800398044431003,0.1837650090456009,312000,0.0,0.0
1973-03-21 00:00:00-05:00,0.0,0.1862481823631026,0.1812813983879857,0.18500660359859467,734400,0.0,0.0
1973-03-22 00:00:00-05:00,0.0,0.18500641031065915,0.1812812089920044,0.1812812089920044,230400,0.0,0.0
1973-03-23 00:00:00-05:00,0.0,0.18376490636702272,0.17879812597787834,0.18003970384597778,331200,0.0,0.0
1973-03-26 00:00:00-05:00,0.0,0.18003972951981217,0.17507343154881397,0.17631500959396362,715200,0.0,0.0
1973-03-27 00:00:00-05:00,0.0,0.17755657342951287,0.17507343154881397,0.17631500959396362,398400,0.0,0.0
