Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-07-09 00:00:00-04:00,7.439345175569708,7.700374830852856,7.352335290475326,7.656869888305664,1116800,0.0,0.0
1986-07-10 00:00:00-04:00,7.700372167314802,7.743877094813755,7.43934260232108,7.6133623123168945,595600,0.0,0.0
1986-07-11 00:00:00-04:00,7.56986508002648,7.6133700517507705,7.352340221405029,7.352340221405029,800400,0.0,0.0
1986-07-14 00:00:00-04:00,7.3958450410424215,7.3958450410424215,7.047805274405131,7.134815216064453,738000,0.0,0.0
1986-07-15 00:00:00-04:00,7.091307646073635,7.091307646073635,6.482238277699213,6.917287826538086,2059200,0.0,0.0
1986-07-16 00:00:00-04:00,6.917287120112666,7.308831674081308,6.917287120112666,7.047801971435547,1160400,0.0,0.0
1986-07-17 00:00:00-04:00,7.047799841757932,7.134809716347537,6.960789967168329,7.091304779052734,1046000,0.0,0.0
1986-07-18 00:00:00-04:00,7.0913102452347925,7.200072672308946,6.960795332745809,7.134815216064453,1420000,0.0,0.0
1986-07-21 00:00:00-04:00,7.134815216064454,7.178320186894115,7.0913102452347925,7.134815216064453,322800,0.0,0.0
1986-07-22 00:00:00-04:00,7.134809716347537,7.156562184994938,7.091304779052734,7.091304779052734,390800,0.0,0.0
1986-07-23 00:00:00-04:00,7.1348150265142785,7.1348150265142785,6.960795147818808,7.004300117492676,1004000,0.0,0.0
1986-07-24 00:00:00-04:00,7.004297736305861,7.047802691189748,6.830277916770311,6.917287826538086,1071600,0.0,0.0
1986-07-25 00:00:00-04:00,6.91729017814494,7.047805087166543,6.873785208471073,7.004300117492676,688400,0.0,0.0
1986-07-28 00:00:00-04:00,7.004297020994587,7.134811872317467,6.9390395953331465,7.047801971435547,414800,0.0,0.0
1986-07-29 00:00:00-04:00,6.960789967168329,7.091304779052734,6.960789967168329,7.091304779052734,278400,0.0,0.0
1986-07-30 00:00:00-04:00,7.004297020994587,7.047801971435547,6.873782169671706,7.047801971435547,459200,0.0,0.0
1986-07-31 00:00:00-04:00,7.047805087166543,7.1348150265142785,6.960795147818808,7.004300117492676,1213600,0.0,0.0
1986-08-01 00:00:00-04:00,6.960793519631411,7.047803438626803,6.786773681640625,6.786773681640625,1118000,0.0,0.0
1986-08-04 00:00:00-04:00,6.830278641138322,6.830278641138322,6.634506323398688,6.786773681640625,892400,0.0,0.0
1986-08-05 00:00:00-04:00,6.786773457246668,6.786773457246668,6.612753625009574,6.656258583068848,868800,0.0,0.0
1986-08-06 00:00:00-04:00,6.656255869016255,6.699760809336623,6.351721286773682,6.351721286773682,550400,0.0,0.0
1986-08-07 00:00:00-04:00,6.264713287353516,6.308218240737915,5.655643939971924,5.8296637535095215,7560000,0.0,0.0
1986-08-08 00:00:00-04:00,5.873169613556123,6.221209294359449,5.829664653455707,6.177704334259033,2802000,0.0,0.0
1986-08-11 00:00:00-04:00,6.264711406132946,6.351721286773682,6.1777015254922105,6.351721286773682,1428000,0.0,0.0
1986-08-12 00:00:00-04:00,6.351721337636312,6.569246040980021,6.351721337636312,6.525741100311279,1155200,0.0,0.0
1986-08-13 00:00:00-04:00,6.569247264246787,7.026049226330173,6.525742315476941,6.743267059326172,865600,0.0,0.0
1986-08-14 00:00:00-04:00,6.786771259809795,6.830276203782935,6.525741595970957,6.612751483917236,762000,0.0,0.0
1986-08-15 00:00:00-04:00,6.612750981648763,6.612750981648763,6.395226278305054,6.525741100311279,654400,0.0,0.0
1986-08-18 00:00:00-04:00,6.569247264246787,6.873781905635711,6.438732417937248,6.743267059326172,606800,0.0,0.0
1986-08-19 00:00:00-04:00,6.786773457246668,6.786773457246668,6.612753625009574,6.656258583068848,2744000,0.0,0.0
1986-08-20 00:00:00-04:00,6.6562564278903755,6.6562564278903755,6.525741595970957,6.612751483917236,500000,0.0,0.0
1986-08-21 00:00:00-04:00,6.612750274456101,6.656255210472259,6.569245338439942,6.569245338439941,353200,0.0,0.0
1986-08-22 00:00:00-04:00,6.612750981648763,6.656255922317505,6.525741100311279,6.525741100311279,286000,0.0,0.0
1986-08-25 00:00:00-04:00,6.612752914428711,6.612752914428711,6.3517231941223145,6.438733100891113,766400,0.0,0.0
1986-08-26 00:00:00-04:00,6.395226278305054,6.525741100311279,6.395226278305054,6.525741100311279,408800,0.0,0.0
1986-08-27 00:00:00-04:00,6.525743247678617,6.525743247678617,6.395228382725044,6.482238292694092,686400,0.0,0.0
1986-08-28 00:00:00-04:00,6.48223539598945,6.48223539598945,6.3517205893587905,6.395225524902344,286000,0.0,0.0
1986-08-29 00:00:00-04:00,6.351721286773682,6.438731167414416,6.308216346453314,6.351721286773682,1128800,0.0,0.0
1986-09-02 00:00:00-04:00,6.395228147506714,6.395228147506714,6.0471885204315186,6.090693473815918,916800,0.0,0.0
1986-09-03 00:00:00-04:00,6.090693240399127,6.221208095550537,6.0471882886819905,6.221208095550537,684400,0.0,0.0
1986-09-04 00:00:00-04:00,6.2647135177714715,6.482238292694093,6.177703607802424,6.482238292694092,576800,0.0,0.0
1986-09-05 00:00:00-04:00,6.482238054275513,6.5692479610443115,6.264713287353516,6.264713287353516,961600,0.0,0.0
1986-09-08 00:00:00-04:00,6.3517231941223145,6.3517231941223145,6.003683567047119,6.090693473815918,1793200,0.0,0.0
1986-09-09 00:00:00-04:00,6.047187559846519,6.090692506320234,5.91667272042537,6.003682613372803,388000,0.0,0.0
1986-09-10 00:00:00-04:00,6.003684050896588,6.003684050896588,5.9166741371154785,5.9166741371154785,802400,0.0,0.0
1986-09-11 00:00:00-04:00,5.960177842087633,5.960177842087633,5.394613521305595,5.525128364562988,6240000,0.0,0.0
1986-09-12 00:00:00-04:00,5.481623141491999,5.525128087059397,5.264098413655016,5.307603359222412,2066800,0.0,0.0
1986-09-15 00:00:00-04:00,5.307603359222412,5.394613250357206,5.177088522520222,5.307603359222412,1746800,0.0,0.0
1986-09-16 00:00:00-04:00,5.264100086789171,5.307605046184123,5.090080249209364,5.177090167999268,1547200,0.0,0.0
1986-09-17 00:00:00-04:00,5.220591011693922,5.220591011693922,4.916056536011777,5.133581161499023,997600,0.0,0.0
1986-09-18 00:00:00-04:00,5.133584499359131,6.090693473815918,5.133584499359131,6.090693473815918,833200,0.0,0.0
1986-09-19 00:00:00-04:00,6.090692742897646,6.090692742897646,5.699148209425655,5.960177898406982,928000,0.0,0.0
1986-09-22 00:00:00-04:00,5.960179094006033,6.047189007787144,5.829664223334368,5.9166741371154785,464000,0.0,0.0
1986-09-23 00:00:00-04:00,5.960177623864376,5.960177623864376,5.612138054587624,5.742652893066406,436400,0.0,0.0
1986-09-24 00:00:00-04:00,5.7426543095532585,5.960179094006033,5.655644395772148,5.9166741371154785,649600,0.0,0.0
1986-09-25 00:00:00-04:00,5.916670490924577,5.916670490924577,5.786155700683594,5.786155700683594,305600,0.0,0.0
1986-09-26 00:00:00-04:00,5.786155700683594,5.8731655608442495,5.742650770603266,5.786155700683594,278400,0.0,0.0
1986-09-29 00:00:00-04:00,5.829662785385595,5.829662785385595,5.612138054587624,5.742652893066406,724800,0.0,0.0
1986-09-30 00:00:00-04:00,5.699148209425655,6.090692742897646,5.699148209425655,5.960177898406982,773200,0.0,0.0
1986-10-01 00:00:00-04:00,6.047187794734091,6.090692742897646,5.960177898406982,5.960177898406982,668400,0.0,0.0
1986-10-02 00:00:00-04:00,5.960177898406982,6.003682846570537,5.960177898406982,5.960177898406982,592000,0.0,0.0
1986-10-03 00:00:00-04:00,6.003683567047119,6.003683567047119,5.742653846740723,5.8296637535095215,228000,0.0,0.0
1986-10-06 00:00:00-04:00,5.9166714986165365,5.9166714986165365,5.786156686147055,5.873166561126709,467600,0.0,0.0
1986-10-07 00:00:00-04:00,5.829661623636882,5.9166714986165365,5.829661623636882,5.873166561126709,176000,0.0,0.0
1986-10-08 00:00:00-04:00,5.91667272042537,6.003682613372803,5.873167773951654,6.003682613372803,558800,0.0,0.0
1986-10-09 00:00:00-04:00,6.003681373596192,6.003681373596192,5.829661623636882,5.873166561126709,243200,0.0,0.0
1986-10-10 00:00:00-04:00,5.8731655608442495,5.8731655608442495,5.742650770603266,5.786155700683594,238400,0.0,0.0
1986-10-13 00:00:00-04:00,5.829662019892257,5.829662019892257,5.612137317657471,5.612137317657471,362800,0.0,0.0
1986-10-14 00:00:00-04:00,5.612139438881593,6.003684050896588,5.612139438881593,5.9166741371154785,612000,0.0,0.0
1986-10-15 00:00:00-04:00,5.96017861366272,6.134198427200317,5.91667366027832,6.090693473815918,606800,0.0,0.0
1986-10-16 00:00:00-04:00,6.090692273146815,6.134197217955006,6.047187328338624,6.047187328338623,269200,0.0,0.0
1986-10-17 00:00:00-04:00,6.0906939646776985,6.0906939646776985,5.873169180224924,5.9166741371154785,216000,0.0,0.0
1986-10-20 00:00:00-04:00,5.8731655608442495,5.916670490924577,5.612135980362283,5.786155700683594,595200,0.0,0.0
1986-10-21 00:00:00-04:00,5.78615904218368,5.78615904218368,5.699149131774902,5.699149131774902,327200,0.0,0.0
1986-10-22 00:00:00-04:00,5.786157839226,5.786157839226,5.6991479469068125,5.742652893066406,396000,0.0,0.0
1986-10-23 00:00:00-04:00,5.786158680465986,5.786158680465986,5.7426537279812795,5.764406204223633,1358400,0.0,0.0
1986-10-24 00:00:00-04:00,5.786155700683594,5.829660630763922,5.742650770603266,5.786155700683594,809600,0.0,0.0
1986-10-27 00:00:00-05:00,5.829660630763922,5.829660630763922,5.742650770603266,5.786155700683594,305200,0.0,0.0
1986-10-28 00:00:00-05:00,5.7426543095532585,5.9166741371154785,5.7426543095532585,5.9166741371154785,329200,0.0,0.0
1986-10-29 00:00:00-05:00,5.916674573656539,6.264714254459864,5.916674573656539,6.177704334259033,835600,0.0,0.0
1986-10-30 00:00:00-05:00,6.177702213155812,6.395226938971158,6.134197267992743,6.3082170486450195,973200,0.0,0.0
1986-10-31 00:00:00-05:00,6.308218240737915,6.308218240737915,6.177703380584717,6.264713287353516,632400,0.0,0.0
1986-11-03 00:00:00-05:00,6.177703380584717,6.308218240737915,6.177703380584717,6.264713287353516,408800,0.0,0.0
1986-11-04 00:00:00-05:00,6.221208095550537,6.30821799898481,6.221208095550537,6.221208095550537,283200,0.0,0.0
1986-11-05 00:00:00-05:00,6.264714254459864,6.264714254459864,6.177704334259032,6.177704334259033,231200,0.0,0.0
1986-11-06 00:00:00-05:00,6.177701219599298,6.22120615776549,5.960176528768336,6.1341962814331055,434000,0.0,0.0
1986-11-07 00:00:00-05:00,6.134198307566796,6.221208212638665,6.090693355030861,6.112445831298828,517200,0.0,0.0
1986-11-10 00:00:00-05:00,6.134198427200317,6.134198427200317,6.003683567047119,6.090693473815918,503200,0.0,0.0
1986-11-11 00:00:00-05:00,6.134198192116264,6.221208095550537,6.0471882886819905,6.221208095550537,142000,0.0,0.0
1986-11-12 00:00:00-05:00,6.221207977587338,6.286465403925666,6.177703026695118,6.242960453033447,669600,0.0,0.0
1986-11-13 00:00:00-05:00,6.221208333969116,6.264713287353516,5.8296637535095215,5.8296637535095215,578800,0.0,0.0
1986-11-14 00:00:00-05:00,5.786158800125122,5.873168706893921,5.699148893356323,5.8296637535095215,806000,0.0,0.0
1986-11-17 00:00:00-05:00,5.8296637535095215,5.873168706893921,5.742653846740723,5.8296637535095215,734400,0.0,0.0
1986-11-18 00:00:00-05:00,5.8731677315451885,5.8731677315451885,5.6991479469068125,5.742652893066406,605600,0.0,0.0
1986-11-19 00:00:00-05:00,5.786155700683594,5.829660630763922,5.699145840522939,5.786155700683594,495600,0.0,0.0
1986-11-20 00:00:00-05:00,5.786159266443813,5.9166741371154785,5.786159266443813,5.9166741371154785,828400,0.0,0.0
1986-11-21 00:00:00-05:00,5.960178385247717,6.264713047267674,5.916673433530581,6.221208095550537,666800,0.0,0.0
1986-11-24 00:00:00-05:00,6.134196585171843,6.438731167414416,6.134196585171843,6.351721286773682,715600,0.0,0.0
1986-11-25 00:00:00-05:00,6.264713287353516,6.3517231941223145,6.221208333969116,6.264713287353516,424000,0.0,0.0
1986-11-26 00:00:00-05:00,6.221207158318881,6.3082170486450195,6.221207158318881,6.3082170486450195,171600,0.0,0.0
1986-11-28 00:00:00-05:00,6.308218240737915,6.308218240737915,6.177703380584717,6.264713287353516,236000,0.0,0.0
1986-12-01 00:00:00-05:00,6.264714254459864,6.30821921456028,6.134199374158617,6.177704334259033,596000,0.0,0.0
1986-12-02 00:00:00-05:00,6.221208095550537,6.242960571409106,6.155950667974833,6.221208095550537,845600,0.0,0.0
1986-12-03 00:00:00-05:00,6.177702213155812,6.3082170486450195,6.177702213155812,6.3082170486450195,1016800,0.0,0.0
1986-12-04 00:00:00-05:00,6.264713047267674,6.395227902419084,6.134198192116264,6.221208095550537,643200,0.0,0.0
1986-12-05 00:00:00-05:00,6.177702639224755,6.22120758738831,5.916672950243427,5.960177898406982,636400,0.0,0.0
1986-12-08 00:00:00-05:00,5.9166741371154785,6.003684050896588,5.786159266443813,5.9166741371154785,712000,0.0,0.0
1986-12-09 00:00:00-05:00,5.873166561126709,5.960176436106364,5.873166561126709,5.873166561126709,302400,0.0,0.0
1986-12-10 00:00:00-05:00,5.91667366027832,5.91667366027832,5.786158800125122,5.8296637535095215,341200,0.0,0.0
1986-12-11 00:00:00-05:00,5.873166960339214,5.873166960339214,5.525127436763556,5.612137317657471,1172000,0.0,0.0
